Date,Open,High,Low,Close,Adj Close,Volume,Epic
30/05/2016,12.3253,12.2658,12.8806,12.725299,12.725299,1473380000,ETHUSD
31/05/2016,12.7435,12.6422,14.2673,14.077301,14.077301,4243340000,ETHUSD
01/06/2016,14.1098,13.438899,14.315501,14.001501,14.001501,2247130000,ETHUSD
02/06/2016,13.991699,13.6292,14.0484,13.738,13.738,1047720000,ETHUSD
03/06/2016,13.742901,13.254301,13.8738,13.846701,13.846701,2298150000,ETHUSD
06/06/2016,14.0007,13.734901,14.0585,13.9341,13.9341,872040000,ETHUSD
07/06/2016,13.9453,13.814601,14.512,14.512,14.512,2142160000,ETHUSD
08/06/2016,14.507901,14.2752,14.7796,14.4177,14.4177,1694180000,ETHUSD
09/06/2016,14.4306,14.340201,14.567199,14.3986,14.3986,825683000,ETHUSD
10/06/2016,14.3759,13.820699,14.4318,13.9086,13.9086,1131290000,ETHUSD
13/06/2016,15.7723,15.7196,17.644199,17.602699,17.602699,3802340000,ETHUSD
14/06/2016,17.612801,17.298599,19.2735,18.8932,18.8932,6441220000,ETHUSD
15/06/2016,18.9053,17.709499,18.9053,18.3543,18.3543,1939340000,ETHUSD
16/06/2016,18.362801,18.362801,20.8297,20.5886,20.5886,3853100000,ETHUSD
17/06/2016,20.6509,13.5676,21.522699,15.376799,15.376799,19940800000,ETHUSD
20/06/2016,12.2369,10.5247,12.4483,11.8395,11.8395,5814360000,ETHUSD
21/06/2016,11.819799,11.2918,13.4204,13.306699,13.306699,6924560000,ETHUSD
22/06/2016,13.199699,13.095099,15.7856,13.095099,13.095099,9699409600,ETHUSD
23/06/2016,13.2156,12.563999,13.7911,13.676199,13.676199,3080640000,ETHUSD
24/06/2016,13.6821,13.219401,14.5673,14.332101,14.332101,3333290000,ETHUSD
27/06/2016,13.808199,13.7493,14.1211,13.8839,13.8839,1099470000,ETHUSD
28/06/2016,13.9276,11.718,13.9815,12.1756,12.1756,4343660000,ETHUSD
29/06/2016,12.1742,11.6854,13.038,12.6112,12.6112,2698280000,ETHUSD
30/06/2016,12.6029,12.2536,12.7419,12.461499,12.461499,1580130000,ETHUSD
01/07/2016,12.4381,11.7335,12.4913,12.1995,12.1995,1723650000,ETHUSD
04/07/2016,11.6961,11.3895,11.8802,11.471,11.471,1294350000,ETHUSD
05/07/2016,11.4574,9.57626,11.5178,10.6114,10.6114,4552690000,ETHUSD
06/07/2016,10.5758,10.2808,11.1056,10.5289,10.5289,1813730000,ETHUSD
07/07/2016,10.5359,9.80321,10.5658,10.1094,10.1094,1540720000,ETHUSD
08/07/2016,10.1153,9.96126,11.5248,11.3946,11.3946,2003980000,ETHUSD
11/07/2016,10.9411,10.2602,11.0093,10.459,10.459,1309800000,ETHUSD
12/07/2016,10.447,10.4258,10.762,10.5161,10.5161,1112770000,ETHUSD
13/07/2016,10.5066,10.4039,10.5895,10.5005,10.5005,671566000,ETHUSD
14/07/2016,10.5969,10.5969,11.6819,11.5132,11.5132,2362190000,ETHUSD
15/07/2016,11.4991,11.49,12.4313,11.9516,11.9516,2683890000,ETHUSD
18/07/2016,11.173,10.9483,11.6101,11.0344,11.0344,1593190000,ETHUSD
19/07/2016,11.0466,11.0103,12.0139,11.6191,11.6191,2173000000,ETHUSD
20/07/2016,11.5902,11.5669,12.9914,12.4506,12.4506,6022610000,ETHUSD
21/07/2016,12.4601,11.9937,12.710301,12.6507,12.6507,2463690000,ETHUSD
22/07/2016,12.6575,12.5399,14.8134,14.6619,14.6619,7477950400,ETHUSD
25/07/2016,12.7434,12.6838,13.857,13.836099,13.836099,3667380000,ETHUSD
26/07/2016,13.816099,11.7272,13.8511,11.9895,11.9895,9442880000,ETHUSD
27/07/2016,12.0505,11.8357,13.3119,12.972799,12.972799,5827880000,ETHUSD
28/07/2016,12.9791,12.4927,12.988201,12.8436,12.8436,2460390000,ETHUSD
29/07/2016,12.8364,12.5542,12.8706,12.7946,12.7946,1408230000,ETHUSD
01/08/2016,11.8948,10.9416,12.0137,10.9416,10.9416,2399950000,ETHUSD
02/08/2016,10.9485,8.20098,11.1372,8.78728,8.78728,8880329600,ETHUSD
03/08/2016,8.8768,8.8768,10.418,10.2939,10.2939,5397940000,ETHUSD
04/08/2016,10.311,10.1564,11.2912,11.0428,11.0428,3815140000,ETHUSD
05/08/2016,11.019,10.7632,11.1764,10.9254,10.9254,1548790000,ETHUSD
08/08/2016,10.9135,10.859,11.3288,11.2454,11.2454,1495670000,ETHUSD
09/08/2016,11.2746,11.2,12.4546,12.2443,12.2443,3665660000,ETHUSD
10/08/2016,12.2298,11.9825,12.4578,12.1432,12.1432,2809630000,ETHUSD
11/08/2016,12.1382,11.6338,12.2724,11.6909,11.6909,1750500000,ETHUSD
12/08/2016,11.6889,11.6351,12.0416,11.7785,11.7785,1369010000,ETHUSD
15/08/2016,11.2017,11.0001,11.3108,11.2184,11.2184,750084000,ETHUSD
16/08/2016,11.2287,11.0028,11.2373,11.1397,11.1397,705151000,ETHUSD
17/08/2016,11.1332,10.7486,11.1548,10.7528,10.7528,883376000,ETHUSD
18/08/2016,10.7475,10.7448,11.0091,10.7561,10.7561,693580000,ETHUSD
19/08/2016,10.7463,10.7279,10.8011,10.7487,10.7487,539085000,ETHUSD
22/08/2016,11.1851,11.075,11.3408,11.1209,11.1209,658892000,ETHUSD
23/08/2016,11.137,10.898,11.23,11.0306,11.0306,648938000,ETHUSD
24/08/2016,11.0243,11.0095,11.1546,11.036,11.036,442342000,ETHUSD
25/08/2016,11.0313,11.0168,11.3851,11.3574,11.3574,855238000,ETHUSD
26/08/2016,11.3524,11.2113,11.4454,11.2954,11.2954,585785000,ETHUSD
29/08/2016,10.9151,10.7898,11.1462,10.9838,10.9838,813054000,ETHUSD
30/08/2016,10.9921,10.9588,11.3036,11.2289,11.2289,722126000,ETHUSD
31/08/2016,11.2386,11.1839,11.6802,11.6724,11.6724,1107370000,ETHUSD
01/09/2016,11.6705,11.6485,12.5815,11.994901,11.994901,2405150000,ETHUSD
02/09/2016,11.964199,11.8824,12.3133,12.113,12.113,936830000,ETHUSD
05/09/2016,11.6805,11.594,11.8066,11.717,11.717,572410000,ETHUSD
06/09/2016,11.725399,11.4728,11.7284,11.6891,11.6891,634633000,ETHUSD
07/09/2016,11.6945,11.515,11.7263,11.5479,11.5479,611505000,ETHUSD
08/09/2016,11.545801,11.2524,11.7014,11.3459,11.3459,1153500000,ETHUSD
09/09/2016,11.4125,11.3869,11.68,11.6528,11.6528,610920000,ETHUSD
12/09/2016,11.643,11.613601,11.947,11.8937,11.8937,747808000,ETHUSD
13/09/2016,11.8887,11.8808,12.0856,11.9187,11.9187,1170430000,ETHUSD
14/09/2016,11.9046,11.8559,11.9972,11.9232,11.9232,569482000,ETHUSD
15/09/2016,11.9431,11.9227,12.1354,11.937,11.937,730909000,ETHUSD
16/09/2016,11.9596,11.9029,12.7486,12.5558,12.5558,1742150000,ETHUSD
19/09/2016,12.436,12.4175,13.189,13.189,13.189,1383880000,ETHUSD
20/09/2016,13.2139,13.1198,14.430299,14.430299,14.430299,3192910000,ETHUSD
21/09/2016,14.4341,13.170201,14.4341,13.768501,13.768501,2864500000,ETHUSD
22/09/2016,13.665,12.4786,13.665,13.2476,13.2476,2738280000,ETHUSD
23/09/2016,13.208,13.1016,13.446901,13.3313,13.3313,916643000,ETHUSD
26/09/2016,13.1696,12.7402,13.1696,12.823101,12.823101,721307000,ETHUSD
27/09/2016,12.8639,12.8559,13.2114,13.0983,13.0983,683107000,ETHUSD
28/09/2016,13.1074,13.081299,13.4838,13.274801,13.274801,1023900000,ETHUSD
29/09/2016,13.276801,13.0734,13.336099,13.0734,13.0734,599063000,ETHUSD
30/09/2016,13.076,13.0245,13.3427,13.2248,13.2248,595084000,ETHUSD
03/10/2016,13.203,13.187201,13.485201,13.4524,13.4524,745832000,ETHUSD
04/10/2016,13.450499,13.2115,13.531,13.277,13.277,834828000,ETHUSD
05/10/2016,13.2834,13.0357,13.346701,13.0357,13.0357,988137000,ETHUSD
06/10/2016,13.0263,12.6868,13.1436,12.8543,12.8543,1204480000,ETHUSD
07/10/2016,12.8516,12.5347,12.990201,12.6671,12.6671,893305000,ETHUSD
10/10/2016,12.060699,11.624,12.0622,11.7555,11.7555,1080920000,ETHUSD
11/10/2016,11.7624,11.7513,12.1609,11.7857,11.7857,1172770000,ETHUSD
12/10/2016,11.7846,11.707199,12.072001,11.9335,11.9335,969464000,ETHUSD
13/10/2016,11.9092,11.7837,12.1312,11.962999,11.962999,866519000,ETHUSD
14/10/2016,11.9891,11.8959,12.074,11.9382,11.9382,433351000,ETHUSD
17/10/2016,11.9556,11.8613,12.0339,12.005,12.005,572444000,ETHUSD
18/10/2016,11.9959,11.9959,12.9278,12.5885,12.5885,1886420000,ETHUSD
19/10/2016,12.592601,11.9085,12.6191,12.0226,12.0226,1057620000,ETHUSD
20/10/2016,12.0463,11.9972,12.2888,12.099,12.099,817076000,ETHUSD
21/10/2016,12.1297,12.023401,12.2054,12.1754,12.1754,567692000,ETHUSD
24/10/2016,12.0372,11.9091,12.1007,11.969,11.969,573969000,ETHUSD
25/10/2016,11.967599,11.1475,11.9934,11.414,11.414,1931600000,ETHUSD
26/10/2016,11.3841,11.3841,11.662501,11.532,11.532,1022180000,ETHUSD
27/10/2016,11.5312,11.2635,11.6065,11.4997,11.4997,1325540000,ETHUSD
28/10/2016,11.4749,10.9539,11.5784,11.0851,11.0851,1397150000,ETHUSD
31/10/2016,11.2296,10.9352,11.4985,10.9982,10.9982,1339390000,ETHUSD
