Date,Open,High,Low,Close,Adj Close,Volume,Epic
16/07/2015,193.589996,193.835007,193.029999,193.589996,193.589996,0,GBPJPY
17/07/2015,193.809998,194.343994,192.940994,193.789993,193.789993,0,GBPJPY
20/07/2015,193.679993,193.925003,193.050003,193.641006,193.641006,0,GBPJPY
21/07/2015,193.514999,193.862,192.539993,193.516998,193.516998,0,GBPJPY
22/07/2015,192.669998,193.964005,192.289993,192.630005,192.630005,0,GBPJPY
23/07/2015,193.697006,193.886993,192.339996,193.709,193.709,0,GBPJPY
24/07/2015,192.229996,192.431,191.690994,192.210007,192.210007,0,GBPJPY
27/07/2015,192.080002,192.169998,191.033997,192.070007,192.070007,0,GBPJPY
28/07/2015,191.834,193.186996,191.440002,191.807999,191.807999,0,GBPJPY
29/07/2015,192.919998,194.145004,192.559998,192.850006,192.850006,0,GBPJPY
30/07/2015,193.343994,194.580994,193.300003,193.334,193.334,0,GBPJPY
31/07/2015,193.591003,193.949997,193.160004,193.559998,193.559998,0,GBPJPY
03/08/2015,193.779999,194.199997,193.339996,193.800003,193.800003,0,GBPJPY
04/08/2015,193.216003,193.673004,193.039993,193.223999,193.223999,0,GBPJPY
05/08/2015,193.492996,195.205994,193.190002,193.429993,193.429993,0,GBPJPY
06/08/2015,194.699997,195.210007,193.110001,194.630005,194.630005,0,GBPJPY
07/08/2015,193.496002,193.697006,191.985992,193.5,193.5,0,GBPJPY
10/08/2015,192.554993,193.619995,192.479996,192.520004,192.520004,0,GBPJPY
11/08/2015,194.190002,194.906998,193.960007,194.194,194.194,0,GBPJPY
12/08/2015,194.899994,195.020996,193.490005,194.860001,194.860001,0,GBPJPY
13/08/2015,194.031998,194.714005,193.720001,193.970001,193.970001,0,GBPJPY
14/08/2015,194.195999,194.505005,193.839996,194.169998,194.169998,0,GBPJPY
17/08/2015,194.632996,195.130005,193.843994,194.604996,194.604996,0,GBPJPY
18/08/2015,193.869995,195.244003,193.520004,193.908005,193.908005,0,GBPJPY
19/08/2015,194.841995,195.020996,194.059998,194.811996,194.811996,0,GBPJPY
20/08/2015,194.309998,194.535004,193.259995,194.279999,194.279999,0,GBPJPY
21/08/2015,193.649994,193.692001,191.320007,193.649994,193.649994,0,GBPJPY
24/08/2015,190.813995,191.039993,183.847,190.819,190.819,0,GBPJPY
25/08/2015,187.300003,189.955994,187.110001,187.339996,187.339996,0,GBPJPY
26/08/2015,186.278,188.070007,184.203003,186.031006,186.031006,0,GBPJPY
27/08/2015,185.727997,186.634003,185.460007,185.820007,185.820007,0,GBPJPY
28/08/2015,186.434006,186.970001,185.378006,186.466995,186.466995,0,GBPJPY
31/08/2015,186.949997,187.110001,186.190994,186.964005,186.964005,0,GBPJPY
01/09/2015,186.029999,186.162003,183.255005,186.056,186.056,0,GBPJPY
02/09/2015,183.201996,184.244995,182.820007,183.169998,183.169998,0,GBPJPY
03/09/2015,184.608994,184.697006,182.766006,184.539993,184.539993,0,GBPJPY
04/09/2015,183.229996,183.246994,180.576004,183.199997,183.199997,0,GBPJPY
07/09/2015,181.029999,182.516998,180.421005,181.089996,181.089996,0,GBPJPY
08/09/2015,182.416,184.899002,181.841003,182.401001,182.401001,0,GBPJPY
09/09/2015,184.875,186.406006,184.800003,184.889999,184.889999,0,GBPJPY
10/09/2015,184.625,187.270004,184.220001,184.690002,184.690002,0,GBPJPY
11/09/2015,186.279999,186.832001,185.714996,186.231003,186.231003,0,GBPJPY
14/09/2015,186.539993,186.595993,184.602005,186.567001,186.567001,0,GBPJPY
15/09/2015,185.589996,186.082001,184.210007,185.641998,185.641998,0,GBPJPY
16/09/2015,184.731003,187.160004,184.229996,184.785995,184.785995,0,GBPJPY
17/09/2015,187.009995,187.936996,186.720001,187.044006,187.044006,0,GBPJPY
18/09/2015,186.932999,187.130005,185.929993,186.850006,186.850006,0,GBPJPY
21/09/2015,186.240005,187.320007,186.009995,186.324997,186.324997,0,GBPJPY
22/09/2015,186.841003,186.934006,184.110001,186.839996,186.839996,0,GBPJPY
23/09/2015,184.363007,184.643005,182.940002,184.345001,184.345001,0,GBPJPY
24/09/2015,183.289993,183.524994,181.623001,183.285004,183.285004,0,GBPJPY
25/09/2015,183.167007,184.386993,182.639999,183.098007,183.098007,0,GBPJPY
28/09/2015,182.940002,183.259003,181.850006,182.970001,182.970001,0,GBPJPY
29/09/2015,181.666,182.440002,180.979996,181.690002,181.690002,0,GBPJPY
30/09/2015,181.619995,182.998001,180.848999,181.649994,181.649994,0,GBPJPY
01/10/2015,181.251999,181.998993,181.059998,181.246994,181.246994,0,GBPJPY
02/10/2015,181.373993,182.574005,180.712997,181.363007,181.363007,0,GBPJPY
05/10/2015,182.229996,183.199005,182.199997,182.248001,182.248001,0,GBPJPY
06/10/2015,182.518005,183.171997,181.960007,182.520004,182.520004,0,GBPJPY
07/10/2015,183.089996,184.009995,182.585999,183.078995,183.078995,0,GBPJPY
08/10/2015,183.669998,184.095993,183.018997,183.639008,183.639008,0,GBPJPY
09/10/2015,184.076996,184.832993,184,184.082001,184.082001,0,GBPJPY
12/10/2015,184.052994,184.660995,183.910004,184.119995,184.119995,0,GBPJPY
13/10/2015,184.059998,184.326996,181.850998,184.057999,184.057999,0,GBPJPY
14/10/2015,182.682007,184.292007,182.320007,182.619995,182.619995,0,GBPJPY
15/10/2015,183.897995,184.330002,182.75,183.923004,183.923004,0,GBPJPY
16/10/2015,184.179993,184.695999,183.673004,184.169998,184.169998,0,GBPJPY
19/10/2015,184.039993,185.087997,183.835999,184.126999,184.126999,0,GBPJPY
20/10/2015,184.865005,185.569,184.699997,184.839996,184.839996,0,GBPJPY
21/10/2015,185,185.548004,184.813004,185.009995,185.009995,0,GBPJPY
22/10/2015,184.832001,185.725006,184.490005,184.813995,184.813995,0,GBPJPY
23/10/2015,185.973999,186.171997,185.237,185.889999,185.889999,0,GBPJPY
26/10/2015,185.75,185.889008,185.203003,185.761993,185.761993,0,GBPJPY
27/10/2015,185.705994,185.705994,183.940002,185.733994,185.733994,0,GBPJPY
28/10/2015,184.464005,184.697998,183.919998,184.447998,184.447998,0,GBPJPY
29/10/2015,184.565002,185.332001,184.080002,184.539993,184.539993,0,GBPJPY
30/10/2015,185.399994,186.259995,184.587997,185.360001,185.360001,0,GBPJPY
02/11/2015,186.059998,186.957001,185.559998,186.033005,186.033005,0,GBPJPY
03/11/2015,186.298996,186.593994,185.884003,186.268005,186.268005,0,GBPJPY
04/11/2015,186.669006,187.25,186.490005,186.688995,186.688995,0,GBPJPY
05/11/2015,186.975998,187.658005,185.261993,186.936996,186.936996,0,GBPJPY
06/11/2015,185.059998,185.697006,184.300003,185.050003,185.050003,0,GBPJPY
09/11/2015,185.432007,186.587997,185.395004,185.399994,185.399994,0,GBPJPY
10/11/2015,186.031006,186.470001,185.880005,186.072006,186.072006,0,GBPJPY
11/11/2015,186.289001,186.990997,185.957993,186.307007,186.307007,0,GBPJPY
12/11/2015,186.848007,187.475998,186.554993,186.841003,186.841003,0,GBPJPY
13/11/2015,186.718002,186.970993,186.399994,186.686996,186.686996,0,GBPJPY
16/11/2015,186.113007,187.169006,186.113007,186.169998,186.169998,0,GBPJPY
17/11/2015,187.330002,187.865997,186.880005,187.375,187.375,0,GBPJPY
18/11/2015,187.817993,187.936005,187.279999,187.834,187.834,0,GBPJPY
19/11/2015,188.199997,188.783997,187.651001,188.220001,188.220001,0,GBPJPY
20/11/2015,187.860992,188.059998,186.869995,187.867996,187.867996,0,GBPJPY
23/11/2015,186.690002,186.962006,186.070999,186.695999,186.695999,0,GBPJPY
24/11/2015,185.940002,185.979996,184.399994,185.917007,185.917007,0,GBPJPY
25/11/2015,184.733994,185.759995,184.490005,184.75,184.75,0,GBPJPY
26/11/2015,185.490005,185.570007,184.699997,185.518997,185.518997,0,GBPJPY
27/11/2015,185.169998,185.302002,184.251999,185.154999,185.154999,0,GBPJPY
30/11/2015,184.669998,185.479996,184.320007,184.660004,184.660004,0,GBPJPY
01/12/2015,185.470001,186.011993,184.960007,185.503998,185.503998,0,GBPJPY
02/12/2015,185.309998,185.615997,184.468994,185.279999,185.279999,0,GBPJPY
03/12/2015,184.169998,185.546997,184,184.190002,184.190002,0,GBPJPY
04/12/2015,185.598007,186.229996,185.119995,185.598007,185.598007,0,GBPJPY
07/12/2015,186.130005,186.332993,185.720001,186.110001,186.110001,0,GBPJPY
08/12/2015,185.548004,185.585999,183.770996,185.531006,185.531006,0,GBPJPY
09/12/2015,184.498993,185.317993,184.059998,184.447998,184.447998,0,GBPJPY
10/12/2015,184.714005,184.936996,183.389999,184.699997,184.699997,0,GBPJPY
11/12/2015,184.498001,185.048996,183.759995,184.490005,184.490005,0,GBPJPY
14/12/2015,183.682007,184.360992,182.468002,183.679993,183.679993,0,GBPJPY
15/12/2015,183.585007,184.169998,182.615997,183.546005,183.546005,0,GBPJPY
16/12/2015,183.039993,183.574997,182.626007,183.024002,183.024002,0,GBPJPY
17/12/2015,183.389999,183.638,182.389999,183.339996,183.339996,0,GBPJPY
18/12/2015,182.800003,183.664001,180.710007,182.759995,182.759995,0,GBPJPY
21/12/2015,180.789993,181.190002,180.296005,180.789993,180.789993,0,GBPJPY
22/12/2015,180.479996,180.576996,179.130005,180.539001,180.539001,0,GBPJPY
23/12/2015,179.328995,180.141006,179.300003,179.371994,179.371994,0,GBPJPY
24/12/2015,179.871002,179.914001,178.940002,179.858002,179.858002,0,GBPJPY
25/12/2015,179.397995,179.770004,179.151001,179.397995,179.397995,0,GBPJPY
28/12/2015,179.419998,180.033997,179.065994,179.459,179.459,0,GBPJPY
29/12/2015,179.223999,179.529007,178.089996,179.233994,179.233994,0,GBPJPY
30/12/2015,178.608994,179.024002,178.25,178.654007,178.654007,0,GBPJPY
31/12/2015,178.470001,178.686996,177.220001,178.440002,178.440002,0,GBPJPY
01/01/2016,177.274994,177.274994,177.100006,177.274994,177.274994,0,GBPJPY
04/01/2016,177.259995,177.334,175.104996,177.268005,177.268005,0,GBPJPY
05/01/2016,175.764999,176.141006,174.184006,175.740005,175.740005,0,GBPJPY
06/01/2016,174.729996,174.830002,173.132996,174.725006,174.725006,0,GBPJPY
07/01/2016,173.485992,173.720001,170.740005,173.479996,173.479996,0,GBPJPY
08/01/2016,171.848007,173.289993,171.121994,171.899002,171.899002,0,GBPJPY
11/01/2016,170.009995,172.233002,169.826004,170.009995,170.009995,0,GBPJPY
12/01/2016,171.119995,171.641006,169.179993,171.098007,171.098007,0,GBPJPY
13/01/2016,170.091995,171.261993,169.895996,170.089996,170.089996,0,GBPJPY
14/01/2016,169.190002,170.201996,168.839996,169.169998,169.169998,0,GBPJPY
15/01/2016,170.507996,170.548004,167.259995,170.470001,170.470001,0,GBPJPY
18/01/2016,166.992004,168.112,166.740005,166.960007,166.960007,0,GBPJPY
19/01/2016,167.298996,169.065002,166.371994,167.259995,167.259995,0,GBPJPY
20/01/2016,166.658997,166.679001,164,166.692001,166.692001,0,GBPJPY
21/01/2016,166.408005,166.748001,164.460007,166.298004,166.298004,0,GBPJPY
22/01/2016,167.751007,170.341995,167.091003,167.725998,167.725998,0,GBPJPY
25/01/2016,168.949997,169.990997,168.317001,169.018005,169.018005,0,GBPJPY
26/01/2016,168.350006,169.837006,167.020004,168.320999,168.320999,0,GBPJPY
27/01/2016,169.770004,170.018997,168.563004,169.759995,169.759995,0,GBPJPY
28/01/2016,168.753998,171.110001,168.690002,168.759003,168.759003,0,GBPJPY
29/01/2016,170.740005,174.139999,170.089996,170.740005,170.740005,0,GBPJPY
01/02/2016,172.839996,173.994003,172.419998,172.860992,172.860992,0,GBPJPY
02/02/2016,174.315994,174.548004,172.770004,174.322006,174.322006,0,GBPJPY
03/02/2016,172.619995,173.701996,171.089996,172.682999,172.682999,0,GBPJPY
04/02/2016,172.332993,172.447998,170.580002,172.270004,172.270004,0,GBPJPY
05/02/2016,170.345001,170.477997,169.332001,170.362,170.362,0,GBPJPY
08/02/2016,169.669998,170.628006,166.080002,169.669006,169.669006,0,GBPJPY
09/02/2016,166.929001,167.121002,164.539993,166.951004,166.951004,0,GBPJPY
10/02/2016,166.550003,167.621002,165.328003,166.612,166.612,0,GBPJPY
11/02/2016,164.410004,164.850006,159.979996,164.462006,164.462006,0,GBPJPY
12/02/2016,162.839996,164.029999,161.806,162.865005,162.865005,0,GBPJPY
15/02/2016,165.041,165.727005,164.376007,164.970001,164.970001,0,GBPJPY
16/02/2016,165.272003,166.072998,162.559998,165.188004,165.188004,0,GBPJPY
17/02/2016,163.233994,163.725998,161.634003,163.139999,163.139999,0,GBPJPY
18/02/2016,163.190002,163.951004,162.248001,163.199005,163.199005,0,GBPJPY
19/02/2016,162.304001,162.304001,160.796997,162.266006,162.266006,0,GBPJPY
22/02/2016,160.485001,161.541,159.220001,160.436996,160.436996,0,GBPJPY
23/02/2016,159.779007,159.852005,157.643005,159.837997,159.837997,0,GBPJPY
24/02/2016,156.699997,157.257996,154.901993,156.757996,156.757996,0,GBPJPY
25/02/2016,156.087997,157.613007,155.809998,156.128006,156.128006,0,GBPJPY
26/02/2016,158.009995,158.518005,157.220993,157.931,157.931,0,GBPJPY
29/02/2016,157.600006,157.684998,156.268005,157.574997,157.574997,0,GBPJPY
01/03/2016,156.563995,158.723007,156.240997,156.559998,156.559998,0,GBPJPY
02/03/2016,159,160.462006,158.748001,159.061996,159.061996,0,GBPJPY
03/03/2016,159.772003,161,159.699997,159.748001,159.748001,0,GBPJPY
04/03/2016,161.093994,161.679993,160.460007,161.080002,161.080002,0,GBPJPY
07/03/2016,161.738998,161.738998,160.380005,161.744003,161.744003,0,GBPJPY
08/03/2016,161.817001,161.817001,159.600006,161.729996,161.729996,0,GBPJPY
09/03/2016,160.050003,160.970993,159.490005,159.990005,159.990005,0,GBPJPY
10/03/2016,160.850006,162.759995,160.740005,160.873001,160.873001,0,GBPJPY
11/03/2016,161.181,163.332001,161.149994,161.240005,161.240005,0,GBPJPY
14/03/2016,163.580994,163.962006,162.651001,163.580002,163.580002,0,GBPJPY
15/03/2016,162.537994,162.632996,159.572006,162.529007,162.529007,0,GBPJPY
16/03/2016,160.095001,160.636002,159.638,160.098999,160.098999,0,GBPJPY
17/03/2016,160.720001,161.544006,159.059998,160.697998,160.697998,0,GBPJPY
18/03/2016,161.212997,161.718002,160.339996,161.149994,161.149994,0,GBPJPY
21/03/2016,161.153,161.195999,160.147003,161.192001,161.192001,0,GBPJPY
22/03/2016,161.070007,161.472,158.466003,161.102997,161.102997,0,GBPJPY
23/03/2016,159.610001,159.973007,158.800003,159.641998,159.641998,0,GBPJPY
24/03/2016,158.660004,159.384003,158.466995,158.630005,158.630005,0,GBPJPY
25/03/2016,159.453995,160.063004,159.399994,159.412003,159.412003,0,GBPJPY
28/03/2016,160.307999,161.606995,160.160004,160.259995,160.259995,0,GBPJPY
29/03/2016,161.610001,162.376007,161.339996,161.630005,161.630005,0,GBPJPY
30/03/2016,162.035004,162.557007,161.339996,162.095001,162.095001,0,GBPJPY
31/03/2016,161.447998,162.003998,160.889999,161.490997,161.490997,0,GBPJPY
01/04/2016,161.578995,161.578995,158.979996,161.570007,161.570007,0,GBPJPY
04/04/2016,158.860001,159.552002,158.201996,158.869995,158.869995,0,GBPJPY
05/04/2016,158.651001,158.651001,155.759995,158.660004,158.660004,0,GBPJPY
06/04/2016,156.227997,156.630005,154.639999,156.235001,156.235001,0,GBPJPY
07/04/2016,155.063995,155.158005,151.729004,155.052002,155.052002,0,GBPJPY
08/04/2016,152.472,154.169006,152.369995,152.360001,152.360001,0,GBPJPY
11/04/2016,153.029999,154.429993,151.998993,153.022003,153.022003,0,GBPJPY
12/04/2016,153.610001,155.516006,153.559998,153.623993,153.623993,0,GBPJPY
13/04/2016,155.031998,155.735001,154.789993,154.960007,154.960007,0,GBPJPY
14/04/2016,155.244995,155.304001,153.899994,155.25,155.25,0,GBPJPY
15/04/2016,154.593994,155.279999,154.089996,154.570007,154.570007,0,GBPJPY
18/04/2016,153.289993,155.432007,152.524002,153.104004,153.104004,0,GBPJPY
19/04/2016,155.789993,157.692001,155.649994,155.820007,155.820007,0,GBPJPY
20/04/2016,157.067993,157.451996,156.210007,157.160004,157.160004,0,GBPJPY
21/04/2016,157.447006,158.362,156.647995,157.468994,157.468994,0,GBPJPY
22/04/2016,156.779999,160.822006,156.509995,156.727997,156.727997,0,GBPJPY
25/04/2016,161.003006,161.283005,160.039993,160.934006,160.934006,0,GBPJPY
26/04/2016,160.940002,162.520996,160.475998,160.970001,160.970001,0,GBPJPY
27/04/2016,162.080002,162.789993,161.639999,162.080002,162.080002,0,GBPJPY
28/04/2016,162.132996,162.509003,157.059998,162.139999,162.139999,0,GBPJPY
29/04/2016,157.929993,157.960999,156.072998,157.869995,157.869995,0,GBPJPY
02/05/2016,155.440994,156.580002,155.156998,155.421005,155.421005,0,GBPJPY
03/05/2016,156.031998,156.031998,154.429993,155.990005,155.990005,0,GBPJPY
04/05/2016,155.203995,155.949997,154.419998,155.190994,155.190994,0,GBPJPY
05/05/2016,155.100006,155.848007,154.880005,155.072998,155.072998,0,GBPJPY
06/05/2016,155.533997,155.608002,153.639999,155.429993,155.429993,0,GBPJPY
09/05/2016,154.830002,156.406998,154.440002,154.910004,154.910004,0,GBPJPY
10/05/2016,156.179993,157.869995,156.119995,156.141998,156.141998,0,GBPJPY
11/05/2016,157.779999,157.830002,156.399994,157.774994,157.774994,0,GBPJPY
12/05/2016,156.529007,158.449005,156.259995,156.503998,156.503998,0,GBPJPY
13/05/2016,157.606995,157.606995,156.255005,157.580002,157.580002,0,GBPJPY
16/05/2016,155.921997,156.919998,155.869995,155.869995,155.869995,0,GBPJPY
17/05/2016,157.537003,158.949005,157.300003,157.559006,157.559006,0,GBPJPY
18/05/2016,157.597,160.272995,157.063995,157.460007,157.460007,0,GBPJPY
19/05/2016,160.819,161.591003,160.169006,160.729996,160.729996,0,GBPJPY
20/05/2016,160.442993,161.031006,160.259995,160.386993,160.386993,0,GBPJPY
23/05/2016,159.466995,159.589996,158.115997,159.468002,159.468002,0,GBPJPY
24/05/2016,158.304993,160.927994,158.110001,158.365005,158.365005,0,GBPJPY
25/05/2016,160.979996,162.479996,160.470001,160.949997,160.949997,0,GBPJPY
26/05/2016,161.796005,162.145996,160.897995,161.828995,161.828995,0,GBPJPY
27/05/2016,160.845993,161.393005,160.182007,160.876007,160.876007,0,GBPJPY
30/05/2016,161.962997,162.886993,161.740005,161.970001,161.970001,0,GBPJPY
31/05/2016,162.225998,163.850006,160.919998,162.160004,162.160004,0,GBPJPY
01/06/2016,160.240997,160.580002,157.242004,160.270996,160.270996,0,GBPJPY
02/06/2016,157.742004,157.800995,156.580002,157.837006,157.837006,0,GBPJPY
03/06/2016,156.906006,157.264008,154.897003,156.822006,156.822006,0,GBPJPY
06/06/2016,153.542007,155.380005,153.365005,153.460007,153.460007,0,GBPJPY
07/06/2016,155.285004,157.501999,154.990005,155.354004,155.354004,0,GBPJPY
08/06/2016,155.953003,156.237,155.057007,155.949997,155.949997,0,GBPJPY
09/06/2016,155.007004,155.136993,153.666,154.970001,154.970001,0,GBPJPY
10/06/2016,154.843002,154.981995,152.949997,154.839996,154.839996,0,GBPJPY
13/06/2016,151.082001,152.358002,149.479996,151.106995,151.106995,0,GBPJPY
14/06/2016,150.834,151.240997,149.199997,150.882004,150.882004,0,GBPJPY
15/06/2016,149.755005,151.149994,149.520004,149.811005,149.811005,0,GBPJPY
16/06/2016,150.240005,150.240005,145.399994,150.229996,150.229996,0,GBPJPY
17/06/2016,149.651993,149.651993,148.259995,149.669998,149.669998,0,GBPJPY
20/06/2016,152.643005,153.537994,152.042007,152.598007,152.598007,0,GBPJPY
21/06/2016,152.279999,154.354004,151.953003,152.335007,152.335007,0,GBPJPY
