Date,Open,High,Low,Close,Adj Close,Volume,Epic
02/03/2015,260.356995,258.312988,276.300995,275.670013,275.670013,4046570000,BTCUSD
03/03/2015,275.04599,268.161011,285.79599,281.701996,281.701996,5046130000,BTCUSD
04/03/2015,281.98999,268.126007,284.225006,273.09201,273.09201,4138300000,BTCUSD
05/03/2015,272.739014,264.769012,281.666992,276.178009,276.178009,4130240000,BTCUSD
06/03/2015,275.600006,270.015015,277.608002,272.722992,272.722992,2891890000,BTCUSD
09/03/2015,274.812012,273.893005,292.700989,289.606995,289.606995,5917820000,BTCUSD
10/03/2015,289.862,289.743011,300.044006,291.76001,291.76001,6777080000,BTCUSD
11/03/2015,291.524994,290.507996,297.390991,296.378998,296.378998,3396390000,BTCUSD
12/03/2015,296.127014,292.412994,297.088013,294.354004,294.354004,3258520000,BTCUSD
13/03/2015,294.118011,285.337006,294.497986,285.337006,285.337006,3142150000,BTCUSD
16/03/2015,285.684998,285.684998,294.112,290.592987,290.592987,2151610000,BTCUSD
17/03/2015,290.595001,284.373993,292.36499,285.505005,285.505005,2149720000,BTCUSD
18/03/2015,285.066986,249.869995,285.335999,256.299011,256.299011,5700800000,BTCUSD
19/03/2015,255.880005,248.636017,264.243988,260.928009,260.928009,5273200000,BTCUSD
20/03/2015,260.955994,259.161987,264.847992,261.748993,261.748993,1845670000,BTCUSD
23/03/2015,267.894989,261.744995,277.296997,266.73999,266.73999,2281190000,BTCUSD
24/03/2015,266.576996,244.154999,267.002991,245.595001,245.595001,4007370000,BTCUSD
25/03/2015,247.472015,236.514999,249.190018,246.197006,246.197006,3586690000,BTCUSD
26/03/2015,246.276001,244.904984,254.354004,248.531982,248.531982,2573000000,BTCUSD
27/03/2015,248.565994,245.212982,256.811005,247.029007,247.029007,1727490000,BTCUSD
30/03/2015,242.878998,239.214005,249.24202,247.526001,247.526001,2300960000,BTCUSD
31/03/2015,247.453979,242.738983,248.730011,244.223999,244.223999,2267200000,BTCUSD
01/04/2015,244.223007,241.159988,247.541016,247.272003,247.272003,2287720000,BTCUSD
02/04/2015,247.089005,245.416016,254.460999,253.005005,253.005005,2627260000,BTCUSD
03/04/2015,253.07402,251.879013,256.042999,254.322021,254.322021,2314660000,BTCUSD
06/04/2015,260.721008,254.574997,261.798004,255.492004,255.492004,2003420000,BTCUSD
07/04/2015,255.274002,252.204987,255.804993,253.179993,253.179993,1846740000,BTCUSD
